passenger_count,mean_distance,mean_duration,rush_hour,VendorID_2
1,10.82,38.91294117647059,0,False
1,1.1981818181818182,8.977272727272727,0,True
1,1.1422222222222222,9.70111111111111,1,True
3,11.485,30.950000000000003,0,True
1,1.8784210526315788,19.95263157894737,0,False
1,4.7,23.58,0,False
1,4.1975,27.9225,0,False
1,2.761428571428571,16.385714285714286,1,False
2,1.2175,8.465,1,True
2,1.8960000000000001,17.514,0,False
1,6.93,24.98,0,True
6,2.052258064516129,11.855483870967742,0,True
1,19.229,52.943,0,False
6,3.9433333333333334,19.476666666666667,0,True
1,1.3766666666666667,11.141666666666666,0,False
6,0.5428571428571428,3.93,0,True
2,1.1286666666666667,4.946,0,False
6,3.0500000000000003,11.166666666666666,1,True
2,0.8999999999999999,6.277777777777778,1,True
1,0.841,9.517999999999999,0,True
1,1.1063636363636364,6.561818181818182,0,False
1,3.0119999999999996,25.669999999999998,1,True
1,1.9100000000000001,7.831666666666667,0,False
5,2.964,12.809999999999999,0,True
1,1.9271428571428573,14.930000000000001,0,True
2,0.9114814814814814,7.188148148148149,0,True
1,4.068333333333333,21.195,0,False
1,1.5607142857142857,14.825714285714286,1,False
1,0.8602777777777777,10.688333333333333,0,False
1,1.761764705882353,9.444117647058825,1,True
1,0.5354545454545455,4.470303030303031,1,False
1,1.7036363636363638,11.225454545454545,0,True
2,3.9,17.23,0,False
1,1.44875,7.65625,1,True
1,2.384,18.607333333333333,0,False
1,1.2989473684210526,7.580526315789474,1,True
1,1.7326315789473685,12.91157894736842,1,True
1,1.8305882352941176,6.29235294117647,0,True
1,2.118888888888889,14.314444444444442,0,True
1,14.885833333333332,30.075,0,False
1,0.5816363636363636,4.194545454545454,0,True
2,1.5571428571428572,6.785714285714286,0,False
2,1.9537931034482758,11.602758620689656,0,True
1,1.33875,7.418749999999999,1,False
1,1.342,23.14,0,False
1,1.2558064516129033,10.398387096774192,0,True
1,0.6016666666666667,4.660729166666667,0,True
1,0.5094285714285713,4.701428571428572,0,False
1,0.8865217391304349,5.691739130434782,0,True
1,1.5114285714285713,13.394285714285713,1,False
1,0.5971428571428571,6.124285714285714,1,False
1,0.714,5.309333333333333,0,False
1,1.0263461538461538,9.357307692307693,0,True
2,0.8944444444444445,5.764603174603175,0,True
5,10.757200000000001,34.9724,0,True
2,0.7033333333333333,8.763333333333334,0,True
1,2.825833333333333,23.9375,0,False
2,6.013333333333333,36.36333333333334,0,True
1,15.393333333333333,64.31,0,False
1,1.7025,11.838,0,False
1,6.2,27.51,0,False
1,2.53375,17.8475,0,False
1,3.5140000000000002,23.09,0,False
1,2.2558620689655173,3.0224137931034485,0,True
1,2.38375,17.865,0,False
2,1.7356,11.9676,0,True
1,4.684,17.976,1,True
1,4.4775,17.7025,0,True
1,1.1538461538461537,10.950769230769232,1,True
2,1.9288888888888889,14.471111111111112,0,True
2,1.153888888888889,5.824999999999999,0,True
6,3.6339999999999995,21.625999999999998,0,True
2,0.6016666666666667,4.660729166666667,0,False
1,3.176,18.342000000000002,0,False
1,5.55,22.543333333333333,0,True
1,3.3375,22.0425,1,False
1,16.9,88.75999999999999,0,False
1,1.6226666666666667,11.204,1,False
1,18.05,37.83,0,True
3,0.5097916666666666,6.574375,1,True
3,1.8606666666666667,14.739333333333333,0,True
1,8.015,22.700000000000003,1,True
2,1.0229090909090908,8.365454545454545,0,True
1,0.6404761904761904,5.765238095238096,1,True
1,3.8207142857142857,19.339285714285715,0,False
1,2.2423076923076923,14.46923076923077,0,False
2,2.4455555555555555,17.336666666666666,1,True
1,1.7542857142857142,9.414285714285715,1,True
1,2.02,14.468333333333334,0,False
1,2.0066666666666664,10.991666666666667,1,False
3,3.1915162454873647,15.618194945848375,0,False
2,2.375,16.066499999999998,0,False
1,1.3713636363636363,10.403636363636364,1,True
2,1.5571428571428572,6.785714285714286,1,False
2,2.8633333333333333,27.576666666666668,1,False
1,0.8944444444444445,5.764603174603175,0,True
1,0.6591666666666667,4.93,0,True
1,1.72,5.65,0,True
1,2.9066666666666667,17.06833333333333,1,False
6,9.065000000000001,32.255,0,True
1,0.6869230769230769,4.406538461538461,1,False
1,1.5394117647058825,7.579411764705882,1,True
5,3.4442857142857144,21.444285714285716,0,True
5,1.1554545454545455,12.462272727272728,0,True
1,4.2,29.9,1,False
1,2.1,10.533333333333333,0,False
1,0.7276315789473684,9.982368421052632,1,True
5,0.9587096774193548,7.353548387096774,0,True
4,1.2128571428571429,10.922380952380953,0,True
1,1.7533333333333334,9.863333333333333,0,False
6,2.0733333333333333,15.126666666666669,0,True
3,1.7366666666666668,10.734444444444444,0,False
1,1.34375,12.831875,0,True
2,0.7441666666666666,8.700833333333334,0,False
1,4.5649999999999995,26.34,0,True
1,1.0077777777777779,7.257777777777777,0,False
1,1.9633333333333334,17.366,1,True
1,2.382,17.323,1,True
1,1.7333333333333334,11.07,0,True
1,0.9748837209302326,7.7372093023255815,1,True
1,1.38,10.456,1,True
1,4.39,19.35833333333333,0,False
1,17.358571428571427,42.69857142857143,0,True
3,4.387272727272727,19.436363636363637,0,False
1,0.8345,6.94,0,False
1,1.513125,10.688749999999999,0,True
2,1.6286363636363637,15.67090909090909,1,True
2,1.6576923076923078,11.669230769230769,0,False
1,1.2841666666666667,7.5125,0,False
1,1.395,10.807619047619047,0,False
1,1.0263461538461538,9.357307692307693,0,False
2,1.5231578947368423,11.07842105263158,1,False
1,1.3051219512195122,8.928536585365853,0,True
1,8.18,25.27,0,True
1,1.9000000000000001,10.0,0,True
1,1.273125,8.051874999999999,0,True
1,1.897391304347826,13.295652173913044,1,True
1,1.3573333333333333,10.107666666666667,1,True
1,1.3599999999999999,10.894285714285715,0,True
1,0.9922950819672132,10.048196721311477,0,True
1,6.7,11.62,0,False
1,2.025,9.1125,1,False
1,1.6226666666666667,11.204,0,True
2,0.6377777777777778,5.619444444444444,0,True
1,13.8125,44.284166666666664,1,True
4,4.56,26.689999999999998,0,True
1,1.8914285714285715,12.81,1,True
1,0.95,10.17,1,False
1,0.6228571428571429,2.8728571428571428,0,False
1,19.43166666666667,47.27333333333333,0,True
2,0.7033333333333333,8.763333333333334,0,False
1,15.393333333333333,64.31,1,True
1,1.7356,11.9676,0,False
1,3.79,14.315000000000001,0,False
1,6.02,16.22,0,True
1,1.6226666666666667,11.204,0,False
1,2.1242857142857146,10.674285714285714,1,True
1,0.6692592592592592,6.098888888888888,1,False
1,1.8025,9.8725,0,True
1,1.0825925925925926,8.132222222222222,1,False
1,1.1538461538461537,10.950769230769232,0,True
1,1.5422222222222222,12.18,0,True
1,1.1982926829268292,6.242682926829269,1,False
5,1.0814285714285714,9.107142857142858,0,True
3,4.416666666666667,26.206666666666667,1,False
1,1.335,10.120000000000001,0,True
1,1.44875,7.65625,0,True
1,5.0,28.93,0,False
1,0.72975,8.26775,0,True
1,1.9245,11.4745,0,True
1,1.0045161290322582,12.481612903225807,1,True
2,1.4741666666666666,11.185555555555556,1,False
2,5.2,16.37,0,False
1,0.5145454545454545,4.174545454545455,1,True
1,3.1915162454873647,15.618194945848375,0,False
1,1.4788571428571429,11.308000000000002,0,True
1,1.3199999999999998,9.476470588235294,1,False
1,4.0649999999999995,16.015,0,True
1,17.224,43.65,1,True
1,5.024,18.022,0,False
1,2.4779166666666668,15.941666666666668,0,True
1,2.9633333333333334,17.031666666666666,0,False
2,0.8211764705882354,4.561470588235294,0,False
1,1.3877777777777778,8.030555555555557,0,True
1,6.087142857142857,18.295714285714286,0,True
1,0.6828947368421052,4.494473684210526,0,True
4,1.9288888888888889,14.471111111111112,0,True
6,2.1418181818181816,13.395454545454545,0,True
3,2.260909090909091,15.786363636363637,0,True
1,1.7356,11.9676,0,False
1,0.9797619047619047,8.670714285714286,0,True
1,0.7204347826086956,6.838695652173913,0,False
1,3.043636363636364,19.94363636363636,1,False
1,2.2558620689655173,3.0224137931034485,1,False
1,0.7531818181818182,5.8568181818181815,0,True
2,3.3175,18.4,0,False
1,1.0142105263157895,9.00842105263158,1,True
5,7.41,20.865000000000002,1,True
1,1.34375,12.831875,0,False
1,2.562727272727273,18.87909090909091,1,True
2,2.1383333333333336,13.638333333333334,0,True
1,2.275,16.8625,0,False
1,0.32,1.825,0,True
1,2.022666666666667,11.958,1,False
1,0.5816363636363636,4.194545454545454,1,True
1,1.3118181818181818,10.589090909090908,1,True
1,3.9333333333333336,23.683333333333334,1,False
1,0.7782352941176471,6.504705882352941,0,True
5,2.68,14.25,0,True
2,10.29,24.75,1,True
1,5.61375,23.990000000000002,0,False
1,0.8047916666666667,5.7785416666666665,0,False
1,1.7333333333333334,11.07,0,False
1,0.5758333333333333,2.9516666666666667,1,False
1,0.8345,6.94,0,True
1,0.8240909090909091,4.753863636363636,1,False
6,0.5097916666666666,6.574375,0,True
1,1.5530769230769232,13.427692307692308,0,True
1,16.876666666666665,38.95666666666667,0,True
3,1.042258064516129,6.7383870967741935,0,False
3,0.9668965517241379,10.12103448275862,0,True
1,0.47875,4.45,0,False
1,1.00275,8.0195,0,True
1,0.9511111111111111,4.6466666666666665,1,False
1,9.5,37.14,0,True
2,0.02,0.17,0,True
6,1.2316176470588236,13.529411764705882,0,True
1,0.5816363636363636,4.194545454545454,0,False
1,0.48814814814814816,4.386666666666667,0,True
1,1.6224999999999998,12.015,0,True
1,1.683478260869565,12.53086956521739,0,True
1,0.9668965517241379,10.12103448275862,0,False
1,0.8635714285714285,6.4750000000000005,0,True
1,1.487142857142857,9.857142857142858,0,False
1,3.2785714285714285,17.39,0,True
1,1.01,7.005128205128205,0,False
1,2.23,12.879999999999999,0,True
1,3.388888888888889,11.982222222222223,1,True
1,0.5816363636363636,4.194545454545454,1,True
1,1.8090909090909089,12.101818181818182,0,False
5,1.7175,12.01375,1,True
1,1.0533333333333335,5.710000000000001,0,True
1,1.61625,13.1975,1,True
1,8.83,28.46181818181818,1,False
1,0.6854838709677419,7.965483870967742,1,False
1,1.1286666666666667,4.946,0,False
1,13.31,39.92,0,True
5,4.986666666666667,25.686666666666667,0,True
1,1.4741666666666666,11.185555555555556,0,False
2,4.58875,25.31875,0,True
1,1.855,15.15,0,False
5,6.98,32.08,1,True
1,3.964,22.022,1,True
1,3.75,8.986666666666666,1,False
1,1.4125,12.549000000000001,1,False
2,1.62,11.389444444444443,0,False
1,1.2558064516129033,10.398387096774192,1,True
1,3.0725,33.004999999999995,1,False
6,15.837142857142856,40.76,0,True
1,1.3325,10.91,1,False
2,1.207142857142857,8.17,0,False
3,0.9587096774193548,7.353548387096774,0,True
1,0.6699999999999999,4.283333333333333,0,False
1,2.106923076923077,18.58230769230769,0,False
1,1.2128571428571429,10.922380952380953,1,True
1,1.4092857142857143,12.209999999999999,1,False
5,1.2377777777777779,9.737777777777778,0,True
4,2.3992307692307695,18.253846153846155,0,False
5,5.725,29.455,1,True
2,1.1636,8.544400000000001,1,True
6,3.9400000000000004,15.985,0,True
1,5.203333333333333,25.28333333333333,0,True
3,0.7066666666666667,4.946666666666666,0,True
1,1.0374193548387096,6.557258064516129,0,True
1,1.1652173913043478,8.652173913043478,0,True
5,0.7116666666666667,6.664722222222222,1,True
5,0.7096296296296296,5.128148148148148,0,True
2,2.5324999999999998,13.875,0,True
2,3.1975,30.35,0,True
1,0.5586666666666666,4.426333333333333,0,True
1,3.3266666666666667,17.384444444444444,0,True
1,17.654,49.834,0,True
1,1.2545454545454546,10.388181818181819,1,False
1,1.458,12.722,0,True
1,2.6,8.17,0,False
6,0.928695652173913,8.094347826086956,0,True
1,0.7854545454545455,5.865,0,True
1,2.728,13.780000000000001,0,False
1,7.145,27.15,0,False
1,2.8049999999999997,14.707500000000001,1,False
1,18.761904761904763,58.2447619047619,1,False
1,1.474705882352941,13.120588235294118,1,True
1,0.9668965517241379,10.12103448275862,0,False
1,0.886875,7.04,0,False
1,1.2165217391304348,8.711304347826086,0,False
1,0.89,5.856666666666667,0,True
1,1.2285365853658536,9.378536585365854,1,True
2,4.3100000000000005,19.814999999999998,1,False
1,5.9,30.78,0,False
1,0.6303846153846154,5.39,0,True
3,0.9008333333333334,10.880416666666667,1,True
1,9.2,22.53,0,False
1,2.2085714285714286,12.687142857142858,1,True
1,3.635,18.09,0,False
5,10.325,24.2,0,True
1,1.0116216216216216,7.707567567567568,0,False
5,2.0314285714285716,11.767857142857142,0,True
1,4.154285714285714,20.27857142857143,0,False
1,4.73,15.62,0,True
1,2.29,10.87,0,True
1,1.6625,16.490000000000002,0,True
1,1.4584000000000001,11.5568,1,False
1,1.2666666666666666,9.131111111111112,0,True
1,0.7666666666666666,7.384166666666666,0,True
6,1.0263461538461538,9.357307692307693,1,True
1,1.032857142857143,5.978571428571429,0,False
6,20.2,40.48333333333333,0,True
5,0.6828947368421052,4.494473684210526,1,True
1,0.7476190476190476,4.5842857142857145,0,False
1,1.0374193548387096,6.557258064516129,1,False
1,0.8309375,8.104375,0,True
1,0.9757777777777779,11.678444444444445,0,True
1,1.307037037037037,9.526296296296298,0,False
1,2.5399999999999996,13.941538461538462,1,True
1,0.6366666666666666,3.373333333333333,0,False
1,1.6566666666666665,7.616666666666667,0,True
1,0.0,0.45,0,False
3,1.1402083333333333,7.668125,1,False
5,1.3877777777777778,8.030555555555557,0,True
3,0.99,9.214285714285714,0,True
1,2.382,17.323,1,True
1,1.2657894736842106,14.137368421052633,1,False
1,7.9,39.07,0,False
2,6.1,40.67,0,False
1,15.0,26.55,0,False
2,5.324,25.462,0,False
6,3.496,12.146,0,True
3,1.1625,11.9105,0,False
1,1.7356,11.9676,0,True
1,0.7217073170731707,5.328292682926829,0,False
3,10.7,22.98,0,False
2,3.13,16.52,0,True
1,2.88,17.71857142857143,0,True
1,2.638333333333333,16.47,0,True
1,5.455,27.6,1,True
1,3.1915162454873647,15.618194945848375,1,False
2,2.1418181818181816,13.395454545454545,0,True
1,0.5354545454545455,4.470303030303031,0,True
1,3.278,15.062999999999999,0,True
1,2.8425000000000002,17.142500000000002,1,False
1,2.3992307692307695,18.253846153846155,0,True
2,18.761904761904763,58.2447619047619,0,True
1,1.0833333333333333,5.185,0,True
1,2.71,17.607499999999998,0,False
1,1.4788571428571429,11.308000000000002,0,True
1,0.9963636363636365,12.067272727272728,1,False
2,1.5977777777777777,13.516666666666667,0,True
1,0.8548,8.2772,1,False
1,1.051212121212121,8.531818181818181,1,True
1,4.26,18.195,0,True
1,5.65,19.915,0,False
2,1.4675510204081632,9.273877551020409,1,False
1,0.8047916666666667,5.7785416666666665,0,True
1,1.4047368421052633,8.096315789473683,0,False
1,1.458,12.722,0,True
2,2.05875,11.2575,1,True
1,0.8814285714285715,7.250285714285714,1,True
1,2.260909090909091,15.786363636363637,0,False
1,3.388888888888889,11.982222222222223,1,False
1,1.1982926829268292,6.242682926829269,0,False
1,17.096,42.922000000000004,0,True
1,0.6842424242424242,6.609696969696969,0,False
1,0.9528571428571428,17.724285714285713,0,True
1,2.29,17.112857142857145,0,True
1,0.0,0.0,1,False
1,1.0878125,9.4134375,1,True
1,0.7480952380952381,9.055238095238096,0,True
1,1.918,10.552,0,True
2,0.6828947368421052,4.494473684210526,0,False
2,2.5399999999999996,13.941538461538462,0,False
3,1.4705882352941178,13.03,0,False
1,1.0254761904761904,9.001666666666667,0,True
1,1.1295454545454546,13.024545454545455,0,True
1,1.2657894736842106,14.137368421052633,0,True
2,4.495,16.145,0,True
5,0.7352941176470589,10.966470588235294,1,True
3,0.89,5.856666666666667,0,True
1,1.0878125,9.4134375,1,True
5,2.964,12.809999999999999,0,True
1,2.072,9.924,0,True
6,2.1055555555555556,15.672222222222224,0,True
1,0.5097916666666666,6.574375,0,False
4,0.8542857142857143,6.105714285714286,0,False
1,0.9963636363636365,12.067272727272728,0,True
1,1.4708333333333332,9.312083333333334,1,True
1,2.4588888888888887,13.066666666666666,0,False
2,1.0025,6.18,0,True
1,2.122,11.274000000000001,1,False
5,0.5816363636363636,4.194545454545454,1,True
1,12.9,31.8,0,False
1,1.0374193548387096,6.557258064516129,0,False
1,1.5666666666666667,9.6,1,False
1,1.00275,8.0195,0,False
1,9.918333333333333,27.388333333333335,0,True
1,1.7973076923076923,11.732692307692307,0,False
1,1.307037037037037,9.526296296296298,0,False
1,1.1625,11.9105,1,False
1,2.975,15.21,0,True
2,1.1173684210526316,10.406315789473684,1,False
1,4.2,21.55,0,False
1,0.9766666666666667,9.106,0,True
2,1.5231578947368423,11.07842105263158,0,True
2,1.0392063492063492,8.184126984126985,0,True
1,1.1228571428571428,8.315,1,False
1,13.26,33.93,0,True
1,5.949999999999999,42.4,0,False
1,1.0229090909090908,8.365454545454545,0,True
1,12.0,27.2,0,False
1,3.2785714285714285,17.39,0,False
1,0.8548,8.2772,0,False
5,0.6947826086956522,5.812173913043479,1,True
1,0.8962162162162162,5.78918918918919,1,False
6,17.994285714285716,46.339999999999996,0,True
1,4.456,27.3,1,True
1,2.3473333333333333,22.615333333333336,0,True
1,5.325,26.95,0,True
5,1.9278947368421053,14.039473684210526,0,True
6,0.5758333333333333,2.9516666666666667,0,True
1,8.283333333333333,29.409999999999997,0,True
1,1.0229090909090908,8.365454545454545,1,False
1,1.30875,6.7575,0,True
1,3.176,18.342000000000002,0,True
5,1.2969696969696969,10.696969696969697,0,True
4,1.6119999999999999,9.234666666666667,0,False
1,2.86375,17.5825,0,True
1,3.2399999999999998,28.886000000000003,1,True
1,1.3294117647058825,7.887058823529412,0,True
1,1.7533333333333334,9.863333333333333,1,False
1,3.65,23.455,0,False
1,1.1664999999999999,8.757,0,False
1,1.1664999999999999,8.757,0,False
1,1.0254761904761904,9.001666666666667,0,True
1,0.8522727272727273,6.58590909090909,1,False
1,1.2316176470588236,13.529411764705882,1,True
1,1.0836363636363637,11.47409090909091,0,False
1,1.2804166666666668,8.785833333333334,0,False
1,1.436,17.814,1,False
1,1.181904761904762,10.540000000000001,0,True
1,3.4499999999999997,17.823333333333334,0,True
1,1.7955555555555556,10.344444444444443,0,True
1,0.9964999999999999,6.277833333333334,0,True
1,0.8322857142857143,8.524857142857144,0,True
2,2.4779166666666668,15.941666666666668,1,False
1,2.33,15.09,0,True
1,1.5743749999999999,13.8775,1,False
1,0.8504166666666667,6.920000000000001,1,True
1,7.0,18.05,1,False
1,0.9797619047619047,8.670714285714286,1,True
1,0.6854838709677419,7.965483870967742,1,False
1,2.1574999999999998,12.735,1,False
6,6.021666666666667,28.898333333333337,0,True
1,1.575,12.386,0,False
3,2.15,13.94375,1,True
1,0.9748837209302326,7.7372093023255815,0,False
1,7.210000000000001,14.656666666666666,0,True
1,7.736666666666667,31.36,0,False
2,2.6350000000000002,19.733333333333334,0,True
1,0.8240909090909091,4.753863636363636,0,True
1,1.4928571428571427,13.533214285714285,0,False
1,3.0185714285714282,14.23,1,True
1,0.9757777777777779,11.678444444444445,0,False
1,18.537499999999998,37.0,0,True
6,2.79,17.72222222222222,0,True
1,2.4944444444444445,11.485555555555555,0,True
1,0.6854838709677419,7.965483870967742,0,True
5,1.781764705882353,13.262352941176472,0,True
1,1.545,10.719999999999999,0,False
1,0.9748837209302326,7.7372093023255815,0,True
2,0.9077777777777778,7.713333333333334,0,True
1,1.6231818181818183,8.980909090909092,0,True
2,1.3622222222222222,9.342222222222222,1,True
1,1.7777777777777777,13.717777777777778,0,True
1,1.0254761904761904,9.001666666666667,0,True
1,1.3199999999999998,9.476470588235294,0,False
1,2.6,17.62,0,False
2,0.7416666666666667,6.263888888888889,1,True
1,0.9008333333333334,10.880416666666667,0,True
1,1.0116216216216216,7.707567567567568,1,False
1,16.580000000000002,61.690000000000005,0,True
3,1.862222222222222,15.955555555555556,0,True
2,2.11,14.64,1,True
1,1.4809090909090907,13.362727272727273,1,False
1,1.051212121212121,8.531818181818181,0,False
1,1.6366666666666667,11.2475,0,False
1,2.0166666666666666,15.506666666666668,1,False
1,2.496,17.306,0,False
1,4.2,22.95,0,False
1,3.668,15.407999999999998,0,False
1,1.0254761904761904,9.001666666666667,0,False
5,1.6496969696969697,17.614545454545453,0,True
1,1.1982926829268292,6.242682926829269,0,False
1,1.598181818181818,10.552727272727273,0,False
1,0.7512000000000001,4.7636,1,True
6,0.6842424242424242,6.609696969696969,0,True
1,0.9067741935483871,7.301290322580646,0,True
1,0.8969230769230769,5.777692307692307,0,True
1,0.8240909090909091,4.753863636363636,1,True
1,2.0282758620689654,12.433793103448275,0,False
1,1.927741935483871,12.153870967741934,1,True
1,0.8969230769230769,5.777692307692307,0,False
1,1.9649999999999999,17.03,0,True
1,7.4399999999999995,18.765,1,True
1,3.1915162454873647,15.618194945848375,1,False
1,1.3976470588235295,14.923529411764704,0,True
5,0.7690322580645161,4.9964516129032255,0,True
3,0.9513513513513514,5.147027027027027,0,True
2,4.2,20.08,0,False
2,0.8814285714285715,7.250285714285714,0,False
1,2.21,13.564285714285715,1,False
1,1.3199999999999998,5.6,0,True
1,1.5985714285714285,7.124285714285714,0,True
1,1.1475,7.192083333333334,0,False
3,1.2285365853658536,9.378536585365854,0,False
1,1.1625,11.9105,1,False
1,1.1355555555555557,6.518518518518518,0,False
1,1.7149999999999999,7.2749999999999995,1,False
1,0.6404761904761904,5.765238095238096,1,False
1,1.0023529411764704,8.305588235294117,0,False
5,4.425000000000001,21.825,0,True
1,6.109999999999999,13.63,1,False
1,1.7988235294117647,14.705882352941176,0,True
1,7.41,24.093333333333334,0,True
2,0.6842424242424242,6.609696969696969,0,False
1,3.7449999999999997,20.606666666666666,1,False
1,1.0154545454545454,7.05,0,True
1,1.365,10.89875,1,True
1,4.835,23.330000000000002,0,True
1,1.4047368421052633,8.096315789473683,0,True
1,1.2926923076923076,7.273461538461539,0,True
1,2.1383333333333336,13.638333333333334,0,False
3,1.5743749999999999,13.8775,0,True
1,2.7925,17.8925,0,False
4,4.43,14.97,0,True
2,3.7516666666666665,17.43,0,True
5,9.65157894736842,38.29736842105263,1,True
1,3.176,18.342000000000002,1,True
1,1.568,13.088,1,True
1,0.78,12.575000000000001,1,True
1,4.2,16.3,1,True
1,0.5038095238095238,4.002857142857143,0,False
3,1.5899999999999999,12.55375,0,True
1,0.9513513513513514,5.147027027027027,0,False
2,5.88,27.786666666666665,1,True
3,2.375,16.066499999999998,0,False
1,3.38,18.903636363636362,0,False
1,1.7542857142857142,9.414285714285715,1,True
1,14.745000000000001,51.835,0,True
1,1.7326315789473685,12.91157894736842,0,True
1,8.18,24.43,0,True
6,0.72975,8.26775,0,True
1,0.9909375,7.9140625,0,False
1,1.7546666666666666,11.755333333333335,0,False
1,5.931428571428571,23.431428571428572,0,False
1,4.2,20.9,1,False
1,3.1915162454873647,15.618194945848375,0,False
5,1.0374193548387096,6.557258064516129,0,True
1,4.82,26.76,1,False
2,3.1466666666666665,24.83,1,True
1,3.6159999999999997,14.504,0,True
2,0.9226666666666666,7.253333333333333,0,False
1,0.8542857142857143,6.105714285714286,0,False
2,1.0254761904761904,9.001666666666667,0,True
4,1.6275,10.85,0,False
1,3.5566666666666666,15.233333333333334,0,True
1,8.88125,23.9975,0,False
1,1.1652380952380952,8.884285714285713,0,True
3,3.5583333333333336,16.88,0,True
1,4.2785714285714285,23.96857142857143,1,False
2,2.825833333333333,23.9375,0,False
2,0.9668965517241379,10.12103448275862,1,True
1,0.7480952380952381,9.055238095238096,0,True
1,0.6842424242424242,6.609696969696969,1,True
1,3.65,23.455,0,False
1,3.7,19.12,0,False
1,1.2165217391304348,8.711304347826086,0,False
2,0.7644444444444445,6.357777777777778,1,True
2,10.1,35.8,0,False
1,0.374,2.5300000000000002,0,False
2,2.406842105263158,13.948421052631579,0,True
2,5.6066666666666665,14.693333333333333,0,False
1,2.107,17.096,0,False
2,0.791578947368421,5.88,0,False
5,1.0057575757575756,6.108484848484848,0,True
1,4.92,20.58875,0,True
2,17.203,37.112,0,True
1,0.7782352941176471,6.504705882352941,1,True
1,1.72,13.1725,0,True
